Sales_Date,Store ID,Product ID,Quantity,Revenue,day_of_week,month,is_weekend
2023-01-27,4,15,1,25.0,4,1,False
2023-01-27,4,93,1,25.0,4,1,False
2023-01-27,4,186,1,23.0,4,1,False
2023-01-27,4,197,1,28.0,4,1,False
2023-01-27,4,249,2,52.0,4,1,False
2023-01-27,5,57,1,15.5,4,1,False
2023-01-27,5,213,1,27.5,4,1,False
2023-01-27,5,249,1,26.0,4,1,False
2023-01-27,6,14,1,145.5,4,1,False
2023-01-27,6,119,1,177.5,4,1,False
2023-01-27,6,170,1,262.0,4,1,False
2023-01-27,7,196,1,145.5,4,1,False
2023-01-27,7,238,1,236.0,4,1,False
2023-01-27,7,247,1,268.0,4,1,False
2023-01-27,8,135,1,221.5,4,1,False
2023-01-27,8,161,1,198.0,4,1,False
2023-01-27,8,195,1,259.0,4,1,False
2023-01-27,9,13,1,180.5,4,1,False
2023-01-27,9,93,1,192.0,4,1,False
2023-01-27,9,239,1,137.0,4,1,False
2023-01-27,10,145,1,198.0,4,1,False
2023-01-27,10,212,1,282.5,4,1,False
2023-01-27,11,56,1,14.0,4,1,False
2023-01-27,11,108,1,29.05,4,1,False
2023-01-27,11,212,1,33.95,4,1,False
2023-01-27,11,222,2,34.3,4,1,False
2023-01-27,12,134,1,31.85,4,1,False
2023-01-27,12,143,1,33.25,4,1,False
2023-01-27,15,144,1,39.55,4,1,False
2023-01-27,16,92,3,27.0,4,1,False
2023-01-27,16,93,1,17.5,4,1,False
2023-01-27,18,119,1,16.5,4,1,False
2023-01-27,20,41,1,15.0,4,1,False
2023-01-27,23,247,1,32.2,4,1,False
2023-01-27,24,187,1,23.8,4,1,False
2023-01-27,27,109,1,17.5,4,1,False
2023-01-27,29,5,1,15.75,4,1,False
2023-01-27,29,196,1,17.5,4,1,False
2023-01-27,30,67,1,26.25,4,1,False
2023-01-27,30,108,1,29.05,4,1,False
2023-01-27,31,143,3,99.75,4,1,False
2023-01-27,32,66,1,16.1,4,1,False
2023-01-27,32,108,1,29.05,4,1,False
2023-01-27,32,118,1,39.2,4,1,False
2023-01-27,32,161,1,23.8,4,1,False
2023-01-27,35,108,1,29.05,4,1,False
2023-01-28,1,41,1,21.0,5,1,True
2023-01-28,1,67,2,57.0,5,1,True
2023-01-28,1,82,3,55.5,5,1,True
2023-01-28,1,83,1,26.0,5,1,True
2023-01-28,1,91,1,35.5,5,1,True
2023-01-28,1,143,1,36.0,5,1,True
2023-01-28,1,145,1,26.0,5,1,True
2023-01-28,1,160,1,25.5,5,1,True
2023-01-28,1,169,1,41.5,5,1,True
2023-01-28,1,196,1,19.0,5,1,True
2023-01-28,1,197,1,28.0,5,1,True
2023-01-28,1,213,1,27.5,5,1,True
2023-01-28,1,221,1,34.0,5,1,True
2023-01-28,1,238,1,30.5,5,1,True
2023-01-28,1,247,1,35.0,5,1,True
2023-01-28,1,248,1,13.5,5,1,True
2023-01-28,2,39,1,28.5,5,1,True
2023-01-28,2,40,1,16.0,5,1,True
2023-01-28,2,65,1,33.0,5,1,True
2023-01-28,2,91,1,35.5,5,1,True
2023-01-28,2,109,1,19.0,5,1,True
2023-01-28,2,197,1,-28.0,5,1,True
2023-01-28,2,212,1,37.0,5,1,True
2023-01-28,2,238,2,61.0,5,1,True
2023-01-28,3,39,1,28.5,5,1,True
2023-01-28,3,93,4,100.0,5,1,True
2023-01-28,3,169,1,41.5,5,1,True
2023-01-28,3,212,1,37.0,5,1,True
2023-01-28,3,222,1,18.5,5,1,True
2023-01-28,3,239,1,18.0,5,1,True
2023-01-28,4,39,2,57.0,5,1,True
2023-01-28,4,57,1,15.5,5,1,True
2023-01-28,4,161,1,26.0,5,1,True
2023-01-28,4,170,1,34.0,5,1,True
2023-01-28,4,197,1,28.0,5,1,True
2023-01-28,4,249,1,26.0,5,1,True
2023-01-28,5,14,1,19.0,5,1,True
2023-01-28,5,66,1,17.5,5,1,True
2023-01-28,5,134,1,34.5,5,1,True
2023-01-28,5,223,1,16.0,5,1,True
2023-01-28,6,39,1,218.5,5,1,True
2023-01-28,6,66,1,-134.0,5,1,True
2023-01-28,6,92,2,198.0,5,1,True
2023-01-28,6,118,1,326.0,5,1,True
2023-01-28,6,169,1,320.5,5,1,True
2023-01-28,6,171,1,163.0,5,1,True
2023-01-28,6,212,1,282.5,5,1,True
2023-01-28,6,222,1,142.5,5,1,True
2023-01-28,6,247,1,268.0,5,1,True
2023-01-28,7,4,1,346.5,5,1,True
2023-01-28,8,5,1,131.0,5,1,True
2023-01-28,8,66,2,268.0,5,1,True
2023-01-28,9,93,1,192.0,5,1,True
2023-01-28,9,109,1,145.5,5,1,True
2023-01-28,9,134,1,265.0,5,1,True
2023-01-28,9,145,2,396.0,5,1,True
2023-01-28,9,169,1,320.5,5,1,True
2023-01-28,9,221,1,262.0,5,1,True
2023-01-28,9,222,1,142.5,5,1,True
2023-01-28,9,247,1,268.0,5,1,True
2023-01-28,10,41,1,163.0,5,1,True
2023-01-28,10,170,1,262.0,5,1,True
2023-01-28,10,221,1,262.0,5,1,True
2023-01-28,11,187,1,23.8,5,1,True
2023-01-28,12,40,1,14.7,5,1,True
2023-01-28,12,135,1,26.6,5,1,True
2023-01-28,13,30,1,24.15,5,1,True
2023-01-28,13,67,1,26.25,5,1,True
2023-01-28,13,134,1,31.85,5,1,True
2023-01-28,13,144,1,39.55,5,1,True
2023-01-28,14,83,2,48.3,5,1,True
2023-01-28,15,56,1,14.0,5,1,True
2023-01-28,15,109,1,17.5,5,1,True
2023-01-28,15,145,1,23.8,5,1,True
2023-01-28,15,196,1,17.5,5,1,True
2023-01-28,16,66,1,-12.5,5,1,True
2023-01-28,16,223,1,11.5,5,1,True
2023-01-28,17,14,1,13.5,5,1,True
2023-01-28,17,186,1,16.5,5,1,True
2023-01-28,17,247,1,24.5,5,1,True
2023-01-28,17,249,1,18.5,5,1,True
2023-01-28,18,91,1,25.0,5,1,True
2023-01-28,18,239,1,12.5,5,1,True
2023-01-28,20,83,1,-18.5,5,1,True
2023-01-28,20,145,1,18.0,5,1,True
2023-01-28,20,169,1,29.5,5,1,True
2023-01-28,21,82,1,17.15,5,1,True
2023-01-28,21,222,2,0.0,5,1,True
2023-01-28,21,238,2,0.0,5,1,True
2023-01-28,21,248,1,12.25,5,1,True
2023-01-28,22,93,1,23.1,5,1,True
2023-01-28,22,109,1,17.5,5,1,True
2023-01-28,22,134,1,31.85,5,1,True
2023-01-28,23,4,1,41.65,5,1,True
2023-01-28,23,169,1,38.5,5,1,True
2023-01-28,24,118,1,39.2,5,1,True
2023-01-28,24,160,1,23.45,5,1,True
2023-01-28,24,223,1,14.7,5,1,True
2023-01-28,25,92,1,11.9,5,1,True
2023-01-28,25,249,1,24.15,5,1,True
2023-01-28,26,14,1,17.5,5,1,True
2023-01-28,26,31,1,12.95,5,1,True
2023-01-28,26,143,1,33.25,5,1,True
2023-01-28,26,196,1,17.5,5,1,True
2023-01-28,26,221,1,31.5,5,1,True
2023-01-28,27,171,1,19.6,5,1,True
2023-01-28,27,186,1,21.35,5,1,True
2023-01-28,28,187,1,23.8,5,1,True
2023-01-28,28,239,1,16.45,5,1,True
2023-01-28,30,221,1,31.5,5,1,True
2023-01-28,31,56,1,14.0,5,1,True
2023-01-28,31,92,1,11.9,5,1,True
2023-01-28,31,117,2,56.0,5,1,True
2023-01-28,31,118,1,39.2,5,1,True
2023-01-28,31,160,1,23.45,5,1,True
2023-01-28,31,248,1,12.25,5,1,True
2023-01-28,32,13,1,-13.02,5,1,True
2023-01-28,32,40,1,14.7,5,1,True
2023-01-28,32,109,1,17.5,5,1,True
2023-01-28,32,161,1,23.8,5,1,True
2023-01-28,33,30,1,24.15,5,1,True
2023-01-28,33,109,1,17.5,5,1,True
2023-01-28,33,119,1,21.35,5,1,True
2023-01-29,1,13,1,23.5,6,1,True
2023-01-29,1,14,1,19.0,6,1,True
2023-01-29,1,30,1,26.0,6,1,True
2023-01-29,1,92,2,26.0,6,1,True
2023-01-29,1,119,1,23.0,6,1,True
2023-01-29,1,135,1,29.0,6,1,True
2023-01-29,1,143,1,36.0,6,1,True
2023-01-29,1,169,3,124.5,6,1,True
2023-01-29,1,171,1,21.0,6,1,True
2023-01-29,1,186,2,46.0,6,1,True
2023-01-29,1,196,1,19.0,6,1,True
2023-01-29,1,221,1,34.0,6,1,True
2023-01-29,1,238,1,30.5,6,1,True
2023-01-29,2,13,1,-23.5,6,1,True
2023-01-29,2,39,1,28.5,6,1,True
2023-01-29,2,82,1,18.5,6,1,True
2023-01-29,2,108,2,63.0,6,1,True
2023-01-29,2,109,2,38.0,6,1,True
2023-01-29,2,117,1,30.5,6,1,True
2023-01-29,2,118,1,42.5,6,1,True
2023-01-29,2,247,1,35.0,6,1,True
2023-01-29,3,169,1,41.5,6,1,True
2023-01-29,3,171,1,21.0,6,1,True
2023-01-29,4,56,1,15.0,6,1,True
2023-01-29,4,83,1,26.0,6,1,True
2023-01-29,4,91,1,35.5,6,1,True
2023-01-29,4,92,1,13.0,6,1,True
2023-01-29,4,143,1,36.0,6,1,True
2023-01-29,4,169,1,41.5,6,1,True
2023-01-29,4,186,2,46.0,6,1,True
2023-01-29,4,187,1,26.0,6,1,True
2023-01-29,4,213,1,27.5,6,1,True
2023-01-29,4,247,1,35.0,6,1,True
2023-01-29,5,13,3,70.5,6,1,True
2023-01-29,5,82,3,55.5,6,1,True
2023-01-29,5,92,1,13.0,6,1,True
2023-01-29,5,143,1,36.0,6,1,True
2023-01-29,5,161,1,26.0,6,1,True
2023-01-29,5,170,1,34.0,6,1,True
2023-01-29,5,197,3,84.0,6,1,True
2023-01-29,5,213,1,27.5,6,1,True
2023-01-29,6,41,1,163.0,6,1,True
2023-01-29,6,65,1,253.5,6,1,True
2023-01-29,6,66,1,134.0,6,1,True
2023-01-29,6,117,1,233.0,6,1,True
2023-01-29,6,143,3,276.5,6,1,True
2023-01-29,6,170,1,262.0,6,1,True
2023-01-29,6,212,1,282.5,6,1,True
2023-01-29,6,247,1,268.0,6,1,True
2023-01-29,6,249,1,201.0,6,1,True
2023-01-29,8,4,1,346.5,6,1,True
2023-01-29,8,65,1,253.5,6,1,True
2023-01-29,8,109,1,145.5,6,1,True
2023-01-29,8,135,1,221.5,6,1,True
2023-01-29,8,143,1,276.5,6,1,True
2023-01-29,8,169,1,320.5,6,1,True
2023-01-29,8,248,4,408.0,6,1,True
2023-01-29,9,14,1,145.5,6,1,True
2023-01-29,9,92,1,99.0,6,1,True
2023-01-29,9,197,1,215.5,6,1,True
2023-01-29,9,213,3,628.5,6,1,True
2023-01-29,9,239,1,137.0,6,1,True
2023-01-29,10,65,1,253.5,6,1,True
2023-01-29,10,169,1,320.5,6,1,True
2023-01-29,10,247,2,536.0,6,1,True
2023-01-29,11,117,1,-16.8,6,1,True
2023-01-29,11,118,1,39.2,6,1,True
2023-01-29,11,212,2,67.9,6,1,True
2023-01-29,12,40,1,14.7,6,1,True
2023-01-29,12,65,1,30.45,6,1,True
2023-01-29,12,144,1,39.55,6,1,True
2023-01-29,12,212,1,33.95,6,1,True
2023-01-29,13,5,1,15.75,6,1,True
2023-01-29,13,56,1,14.0,6,1,True
2023-01-29,13,213,1,25.2,6,1,True
2023-01-29,13,249,1,24.15,6,1,True
2023-01-29,14,56,1,14.0,6,1,True
2023-01-29,14,67,1,26.25,6,1,True
2023-01-29,15,83,1,24.15,6,1,True
2023-01-29,16,14,1,13.5,6,1,True
2023-01-29,16,66,2,25.0,6,1,True
2023-01-29,16,93,1,17.5,6,1,True
2023-01-29,16,108,1,22.0,6,1,True
2023-01-29,16,238,1,21.5,6,1,True
2023-01-29,18,109,1,13.5,6,1,True
2023-01-29,18,119,2,0.0,6,1,True
2023-01-29,18,145,1,18.0,6,1,True
2023-01-29,18,238,1,21.5,6,1,True
2023-01-29,19,30,1,18.5,6,1,True
2023-01-29,20,221,1,-14.4,6,1,True
2023-01-29,20,222,1,13.0,6,1,True
2023-01-29,20,247,1,24.5,6,1,True
2023-01-29,21,5,1,15.75,6,1,True
2023-01-29,21,56,1,14.0,6,1,True
2023-01-29,21,83,1,24.15,6,1,True
2023-01-29,21,119,1,21.35,6,1,True
2023-01-29,21,196,1,17.5,6,1,True
2023-01-29,21,238,2,56.7,6,1,True
2023-01-29,22,5,1,15.75,6,1,True
2023-01-29,22,117,2,-56.0,6,1,True
2023-01-29,23,31,1,12.95,6,1,True
2023-01-29,23,65,2,12.18,6,1,True
2023-01-29,23,92,1,11.9,6,1,True
2023-01-29,23,135,1,26.6,6,1,True
2023-01-29,24,56,3,42.0,6,1,True
2023-01-29,24,57,3,43.05,6,1,True
2023-01-29,24,91,1,32.9,6,1,True
2023-01-29,24,197,1,25.9,6,1,True
2023-01-29,24,222,1,17.15,6,1,True
2023-01-29,25,117,1,28.0,6,1,True
2023-01-29,26,40,1,14.7,6,1,True
2023-01-29,27,15,1,23.1,6,1,True
2023-01-29,27,117,1,28.0,6,1,True
2023-01-29,27,170,1,31.5,6,1,True
2023-01-29,27,239,1,16.45,6,1,True
2023-01-29,28,186,1,21.35,6,1,True
2023-01-29,30,109,1,17.5,6,1,True
2023-01-29,31,39,2,52.5,6,1,True
2023-01-29,31,57,1,14.35,6,1,True
2023-01-29,31,91,1,32.9,6,1,True
2023-01-29,31,145,1,23.8,6,1,True
2023-01-29,31,170,1,31.5,6,1,True
2023-01-29,31,238,1,-28.35,6,1,True
2023-01-29,32,4,2,83.3,6,1,True
2023-01-29,32,41,1,19.6,6,1,True
2023-01-29,32,83,1,24.15,6,1,True
2023-01-29,32,108,1,29.05,6,1,True
2023-01-29,32,134,1,31.85,6,1,True
2023-01-29,32,135,1,26.6,6,1,True
2023-01-29,32,186,1,21.35,6,1,True
2023-01-29,32,212,1,33.95,6,1,True
2023-01-29,32,222,1,17.15,6,1,True
2023-01-29,34,91,1,32.9,6,1,True
2023-01-29,35,82,1,17.15,6,1,True
2023-01-29,35,145,1,23.8,6,1,True
2023-01-30,1,82,1,18.5,0,1,False
2023-01-30,1,161,1,26.0,0,1,False
2023-01-30,2,14,1,19.0,0,1,False
2023-01-30,2,119,1,-23.0,0,1,False
2023-01-30,2,145,1,26.0,0,1,False
2023-01-30,2,213,1,27.5,0,1,False
2023-01-30,3,40,1,16.0,0,1,False
2023-01-30,3,91,1,35.5,0,1,False
2023-01-30,3,92,1,13.0,0,1,False
2023-01-30,3,117,1,30.5,0,1,False
2023-01-30,3,160,1,25.5,0,1,False
2023-01-30,3,169,1,41.5,0,1,False
2023-01-30,4,82,1,18.5,0,1,False
2023-01-30,4,135,1,29.0,0,1,False
2023-01-30,4,160,1,25.5,0,1,False
2023-01-30,4,196,1,19.0,0,1,False
2023-01-30,4,247,1,35.0,0,1,False
2023-01-30,4,248,1,13.5,0,1,False
2023-01-30,5,39,2,57.0,0,1,False
2023-01-30,5,135,1,29.0,0,1,False
2023-01-30,5,144,1,43.0,0,1,False
2023-01-30,5,145,1,26.0,0,1,False
2023-01-30,5,186,2,46.0,0,1,False
2023-01-30,5,212,1,37.0,0,1,False
2023-01-30,5,213,1,27.5,0,1,False
2023-01-30,6,92,1,99.0,0,1,False
2023-01-30,6,195,1,259.0,0,1,False
2023-01-30,6,196,1,145.5,0,1,False
2023-01-30,6,212,1,282.5,0,1,False
2023-01-30,7,212,1,282.5,0,1,False
2023-01-30,8,13,1,180.5,0,1,False
2023-01-30,8,31,1,107.5,0,1,False
2023-01-30,8,109,1,145.5,0,1,False
2023-01-30,8,169,1,320.5,0,1,False
2023-01-30,8,221,1,262.0,0,1,False
2023-01-30,9,83,1,201.0,0,1,False
2023-01-30,9,92,1,99.0,0,1,False
2023-01-30,9,144,1,329.0,0,1,False
2023-01-30,9,145,1,-198.0,0,1,False
2023-01-30,9,221,1,262.0,0,1,False
2023-01-30,9,223,1,122.5,0,1,False
2023-01-30,10,39,1,218.5,0,1,False
2023-01-30,10,119,1,177.5,0,1,False
2023-01-30,10,143,1,276.5,0,1,False
2023-01-30,10,247,2,536.0,0,1,False
2023-01-30,11,135,1,26.6,0,1,False
2023-01-30,11,169,1,-23.1,0,1,False
2023-01-30,11,222,1,17.15,0,1,False
2023-01-30,12,65,1,30.45,0,1,False
2023-01-30,13,160,1,23.45,0,1,False
2023-01-30,14,143,1,33.25,0,1,False
2023-01-30,14,238,1,28.35,0,1,False
2023-01-30,15,5,1,-15.75,0,1,False
2023-01-30,15,91,1,32.9,0,1,False
2023-01-30,15,134,1,31.85,0,1,False
2023-01-30,16,109,1,13.5,0,1,False
2023-01-30,18,238,1,21.5,0,1,False
2023-01-30,19,117,1,21.5,0,1,False
2023-01-30,20,40,1,11.5,0,1,False
2023-01-30,20,144,1,30.5,0,1,False
2023-01-30,20,221,1,24.0,0,1,False
2023-01-30,21,15,1,23.1,0,1,False
2023-01-30,21,65,3,91.35,0,1,False
2023-01-30,21,187,3,71.4,0,1,False
2023-01-30,22,39,1,26.25,0,1,False
2023-01-30,22,66,1,16.1,0,1,False
2023-01-30,23,195,1,31.15,0,1,False
2023-01-30,24,91,1,32.9,0,1,False
2023-01-30,24,171,1,19.6,0,1,False
2023-01-30,24,248,1,12.25,0,1,False
2023-01-30,29,56,1,14.0,0,1,False
2023-01-30,31,119,1,21.35,0,1,False
2023-01-30,31,186,1,21.35,0,1,False
2023-01-30,31,197,1,25.9,0,1,False
2023-01-30,32,221,1,31.5,0,1,False
2023-01-30,33,40,1,14.7,0,1,False
2023-01-30,33,239,2,32.9,0,1,False
2023-01-30,35,31,1,12.95,0,1,False
2023-01-30,35,197,1,25.9,0,1,False
2023-01-31,1,15,3,75.0,1,1,False
2023-01-31,1,30,1,26.0,1,1,False
2023-01-31,1,39,1,28.5,1,1,False
2023-01-31,1,40,1,16.0,1,1,False
2023-01-31,1,93,1,25.0,1,1,False
2023-01-31,1,169,1,41.5,1,1,False
2023-01-31,1,171,1,21.0,1,1,False
2023-01-31,1,196,1,-19.0,1,1,False
2023-01-31,1,221,1,34.0,1,1,False
2023-01-31,1,223,1,16.0,1,1,False
2023-01-31,2,169,1,41.5,1,1,False
2023-01-31,4,13,1,23.5,1,1,False
2023-01-31,4,91,2,71.0,1,1,False
2023-01-31,4,144,1,43.0,1,1,False
2023-01-31,6,82,1,142.5,1,1,False
2023-01-31,6,197,1,215.5,1,1,False
2023-01-31,8,39,1,218.5,1,1,False
2023-01-31,8,135,1,221.5,1,1,False
2023-01-31,8,169,1,320.5,1,1,False
2023-01-31,8,187,1,198.0,1,1,False
2023-01-31,8,221,1,262.0,1,1,False
2023-01-31,9,5,1,131.0,1,1,False
2023-01-31,9,41,2,326.0,1,1,False
2023-01-31,9,66,1,134.0,1,1,False
2023-01-31,9,83,1,201.0,1,1,False
2023-01-31,9,223,1,122.5,1,1,False
2023-01-31,11,143,3,99.75,1,1,False
2023-01-31,12,92,1,11.9,1,1,False
2023-01-31,13,109,1,17.5,1,1,False
2023-01-31,13,196,1,17.5,1,1,False
2023-01-31,14,65,1,30.45,1,1,False
2023-01-31,14,118,1,39.2,1,1,False
2023-01-31,15,39,1,26.25,1,1,False
2023-01-31,15,143,1,33.25,1,1,False
2023-01-31,15,196,1,17.5,1,1,False
2023-01-31,17,39,1,20.0,1,1,False
2023-01-31,17,134,1,24.5,1,1,False
2023-01-31,18,39,1,20.0,1,1,False
2023-01-31,18,170,1,24.0,1,1,False
2023-01-31,21,221,1,31.5,1,1,False
2023-01-31,23,40,1,14.7,1,1,False
2023-01-31,23,145,1,23.8,1,1,False
2023-01-31,24,145,1,23.8,1,1,False
2023-01-31,26,117,1,28.0,1,1,False
2023-01-31,26,161,1,23.8,1,1,False
2023-01-31,28,108,1,29.05,1,1,False
2023-01-31,29,30,1,24.15,1,1,False
2023-01-31,30,134,1,31.85,1,1,False
2023-01-31,31,30,1,24.15,1,1,False
2023-01-31,31,66,1,16.1,1,1,False
2023-01-31,31,67,1,26.25,1,1,False
2023-01-31,31,119,1,21.35,1,1,False
2023-01-31,31,186,1,21.35,1,1,False
2023-01-31,32,222,1,17.15,1,1,False
2023-02-01,1,41,1,21.0,2,2,False
2023-02-01,1,83,1,26.0,2,2,False
2023-02-01,1,118,2,84.0,2,2,False
2023-02-01,1,195,1,33.5,2,2,False
2023-02-01,2,15,1,25.0,2,2,False
2023-02-01,2,66,2,35.0,2,2,False
2023-02-01,2,134,1,34.0,2,2,False
2023-02-01,2,187,1,25.5,2,2,False
2023-02-01,2,195,1,33.5,2,2,False
2023-02-01,2,196,1,19.0,2,2,False
2023-02-01,2,223,1,16.0,2,2,False
2023-02-01,2,238,1,30.5,2,2,False
2023-02-01,4,170,1,34.0,2,2,False
2023-02-01,4,249,1,26.0,2,2,False
2023-02-01,5,4,1,44.5,2,2,False
2023-02-01,5,187,2,51.0,2,2,False
2023-02-01,5,196,1,19.0,2,2,False
2023-02-01,6,5,1,131.5,2,2,False
2023-02-01,6,41,1,163.5,2,2,False
2023-02-01,6,134,1,265.5,2,2,False
2023-02-01,6,196,1,146.0,2,2,False
2023-02-01,7,14,1,146.0,2,2,False
2023-02-01,8,5,1,131.5,2,2,False
2023-02-01,8,14,1,146.0,2,2,False
2023-02-01,8,93,1,192.5,2,2,False
2023-02-01,8,169,1,321.0,2,2,False
2023-02-01,8,171,1,163.5,2,2,False
2023-02-01,8,221,1,262.5,2,2,False
2023-02-01,9,40,1,122.5,2,2,False
2023-02-01,9,41,1,163.5,2,2,False
2023-02-01,9,67,1,219.0,2,2,False
2023-02-01,10,66,1,134.5,2,2,False
2023-02-01,10,197,1,216.0,2,2,False
2023-02-01,10,238,1,236.5,2,2,False
2023-02-01,11,56,1,14.0,2,2,False
2023-02-01,11,57,1,14.35,2,2,False
2023-02-01,11,93,2,0.0,2,2,False
2023-02-01,11,109,1,17.5,2,2,False
2023-02-01,11,197,1,25.9,2,2,False
2023-02-01,12,65,1,30.45,2,2,False
2023-02-01,12,82,1,17.15,2,2,False
2023-02-01,13,238,1,28.35,2,2,False
2023-02-01,14,67,1,26.25,2,2,False
2023-02-01,17,213,1,19.0,2,2,False
2023-02-01,18,160,1,18.0,2,2,False
2023-02-01,20,212,1,26.0,2,2,False
2023-02-01,21,14,1,17.5,2,2,False
2023-02-01,21,170,1,31.5,2,2,False
2023-02-01,21,171,1,19.6,2,2,False
2023-02-01,21,196,1,17.5,2,2,False
2023-02-01,21,212,1,33.95,2,2,False
2023-02-01,22,169,1,38.5,2,2,False
2023-02-01,22,249,1,24.15,2,2,False
2023-02-01,25,83,1,24.15,2,2,False
2023-02-01,25,170,1,31.5,2,2,False
2023-02-01,26,91,1,32.9,2,2,False
2023-02-01,26,196,2,35.0,2,2,False
2023-02-01,29,222,1,17.15,2,2,False
2023-02-01,30,135,1,26.6,2,2,False
2023-02-01,31,31,1,-12.95,2,2,False
2023-02-01,33,248,1,12.25,2,2,False
2023-02-02,1,15,1,25.0,3,2,False
2023-02-02,1,30,1,26.0,3,2,False
2023-02-02,1,57,1,15.5,3,2,False
2023-02-02,1,65,2,65.0,3,2,False
2023-02-02,1,221,1,34.0,3,2,False
2023-02-02,2,13,2,47.0,3,2,False
2023-02-02,2,41,1,21.0,3,2,False
2023-02-02,2,91,3,106.5,3,2,False
2023-02-02,2,93,1,25.0,3,2,False
2023-02-02,2,118,2,84.0,3,2,False
2023-02-02,2,196,1,19.0,3,2,False
2023-02-02,3,197,1,28.0,3,2,False
2023-02-02,4,5,1,17.0,3,2,False
2023-02-02,4,40,1,16.0,3,2,False
2023-02-02,4,143,1,35.5,3,2,False
2023-02-02,4,195,1,33.5,3,2,False
2023-02-02,4,221,1,34.0,3,2,False
2023-02-02,5,196,1,19.0,3,2,False
2023-02-02,5,238,1,30.5,3,2,False
2023-02-02,6,65,2,508.0,3,2,False
2023-02-02,6,117,1,233.5,3,2,False
2023-02-02,7,56,2,234.0,3,2,False
2023-02-02,8,31,1,108.0,3,2,False
2023-02-02,8,92,1,99.5,3,2,False
2023-02-02,8,196,1,146.0,3,2,False
2023-02-02,8,197,1,216.0,3,2,False
2023-02-02,9,14,1,-145.5,3,2,False
2023-02-02,9,31,1,108.0,3,2,False
2023-02-02,9,40,1,122.5,3,2,False
2023-02-02,9,119,1,178.0,3,2,False
2023-02-02,9,143,1,277.5,3,2,False
2023-02-02,10,92,2,199.0,3,2,False
2023-02-02,10,117,1,233.5,3,2,False
2023-02-02,10,196,1,146.0,3,2,False
2023-02-02,10,238,2,473.0,3,2,False
2023-02-02,11,31,1,12.95,3,2,False
2023-02-02,11,109,1,17.5,3,2,False
2023-02-02,11,171,1,19.6,3,2,False
2023-02-02,11,213,1,25.2,3,2,False
2023-02-02,12,213,1,25.2,3,2,False
2023-02-02,14,65,1,30.45,3,2,False
2023-02-02,16,65,1,23.0,3,2,False
2023-02-02,17,161,1,18.0,3,2,False
2023-02-02,18,67,1,20.0,3,2,False
2023-02-02,19,135,1,20.0,3,2,False
2023-02-02,19,221,1,24.0,3,2,False
2023-02-02,20,145,1,18.0,3,2,False
2023-02-02,20,171,1,15.0,3,2,False
2023-02-02,21,66,1,16.1,3,2,False
2023-02-02,21,212,1,33.95,3,2,False
2023-02-02,21,213,1,25.2,3,2,False
2023-02-02,22,13,1,21.7,3,2,False
2023-02-02,22,247,1,32.2,3,2,False
2023-02-02,26,40,1,14.7,3,2,False
2023-02-02,28,93,1,23.1,3,2,False
2023-02-02,28,170,1,31.5,3,2,False
2023-02-02,29,93,1,23.1,3,2,False
2023-02-02,30,195,1,31.15,3,2,False
2023-02-02,31,39,1,26.25,3,2,False
2023-02-02,31,238,1,28.35,3,2,False
2023-02-02,32,83,1,24.15,3,2,False
2023-02-02,32,91,1,32.9,3,2,False
2023-02-02,33,40,1,14.7,3,2,False
2023-02-02,33,239,1,16.45,3,2,False
2023-02-02,34,4,1,41.65,3,2,False
2023-02-02,34,119,1,21.35,3,2,False
2023-02-02,34,145,1,23.8,3,2,False
2023-02-03,1,41,1,21.0,4,2,False
2023-02-03,1,239,1,17.5,4,2,False
2023-02-03,2,5,1,17.0,4,2,False
2023-02-03,2,83,1,-26.0,4,2,False
2023-02-03,2,92,1,13.0,4,2,False
2023-02-03,2,169,1,41.5,4,2,False
2023-02-03,2,213,1,27.0,4,2,False
2023-02-03,2,222,1,18.5,4,2,False
2023-02-03,2,238,1,-30.5,4,2,False
2023-02-03,3,83,1,26.0,4,2,False
2023-02-03,3,92,1,13.0,4,2,False
2023-02-03,3,171,2,42.0,4,2,False
2023-02-03,3,247,1,34.5,4,2,False
2023-02-03,4,15,1,25.0,4,2,False
2023-02-03,4,40,3,16.0,4,2,False
2023-02-03,4,91,1,-35.5,4,2,False
2023-02-03,4,213,1,27.0,4,2,False
2023-02-03,5,30,2,52.0,4,2,False
2023-02-03,6,4,1,347.5,4,2,False
2023-02-03,6,91,1,274.5,4,2,False
2023-02-03,6,119,1,178.0,4,2,False
2023-02-03,6,135,1,222.0,4,2,False
2023-02-03,6,144,1,-329.0,4,2,False
2023-02-03,6,212,1,283.0,4,2,False
2023-02-03,6,249,1,201.5,4,2,False
2023-02-03,8,13,2,362.0,4,2,False
2023-02-03,8,82,1,143.0,4,2,False
2023-02-03,8,109,1,146.0,4,2,False
2023-02-03,8,117,1,233.5,4,2,False
2023-02-03,8,160,1,195.5,4,2,False
2023-02-03,8,169,3,963.0,4,2,False
2023-02-03,8,223,1,122.5,4,2,False
2023-02-03,8,239,1,137.0,4,2,False
2023-02-03,9,197,1,216.0,4,2,False
2023-02-03,10,169,1,321.0,4,2,False
2023-02-03,10,171,1,163.5,4,2,False
2023-02-03,10,248,1,102.0,4,2,False
2023-02-03,11,108,1,29.05,4,2,False
2023-02-03,11,197,1,25.9,4,2,False
2023-02-03,11,248,2,24.5,4,2,False
2023-02-03,12,66,1,16.1,4,2,False
