Year_Week,Week_Start_Date,Product_ID,Category,Base_Price,Selling_Price,Is_Promo,Qty_Sold,Revenue_Realized,Qty_Sold_Lag1,Qty_Sold_Avg_4W,Sales_Velocity,Views_Last_1W,TryOn_Last_1W,Cart_Adds_Last_1W,Discount_Depth,Price_Change_Rate
2024-W34,2024-08-26,117,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W35,2024-09-02,117,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W36,2024-09-09,117,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W37,2024-09-16,117,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W38,2024-09-23,117,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W39,2024-09-30,117,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W40,2024-10-07,117,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W41,2024-10-14,117,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W42,2024-10-21,117,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W43,2024-10-28,117,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W44,2024-11-04,117,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W45,2024-11-11,117,Masculine,799000,730514.2857142857,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08571428571428574,-0.08571428571428576
2024-W46,2024-11-18,117,Masculine,799000,639200.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,-0.12499999999999996
2024-W47,2024-11-25,117,Masculine,799000,662028.5714285715,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17142857142857137,0.035714285714285796
2024-W48,2024-12-02,117,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20689655172413784
2024-W49,2024-12-09,117,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W50,2024-12-16,117,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W51,2024-12-23,117,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W52,2024-12-30,117,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W01,2025-01-06,117,Masculine,799000,764757.1428571428,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04285714285714293,-0.04285714285714288
2025-W02,2025-01-13,117,Masculine,799000,679150.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,-0.11194029850746266
2025-W03,2025-01-20,117,Masculine,799000,679150.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.0
2025-W04,2025-01-27,117,Masculine,799000,713392.8571428572,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1071428571428571,0.05042016806722691
2025-W05,2025-02-03,117,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11999999999999997
2025-W06,2025-02-10,117,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W07,2025-02-17,117,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W08,2025-02-24,117,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W09,2025-03-03,117,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W10,2025-03-10,117,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W11,2025-03-17,117,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W12,2025-03-24,117,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W13,2025-03-31,117,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W14,2025-04-07,117,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W15,2025-04-14,117,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W16,2025-04-21,117,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W17,2025-04-28,117,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W18,2025-05-05,117,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W19,2025-05-12,117,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W20,2025-05-19,117,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W21,2025-05-26,117,Masculine,799000,787585.7142857143,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714235,-0.014285714285714244
2025-W22,2025-06-02,117,Masculine,799000,719100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,-0.08695652173913047
2025-W23,2025-06-09,117,Masculine,799000,719100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0
2025-W24,2025-06-16,117,Masculine,799000,719100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0
2025-W25,2025-06-23,117,Masculine,799000,719100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0
2025-W26,2025-06-30,117,Masculine,799000,719100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0
2025-W27,2025-07-07,117,Masculine,799000,719100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0
2025-W28,2025-07-14,117,Masculine,799000,804707.1428571428,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0071428571428571175,0.11904761904761903
2025-W29,2025-07-21,117,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.04255319148936172
2025-W30,2025-07-28,117,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W31,2025-08-04,117,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W32,2025-08-11,117,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W33,2025-08-18,117,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W34,2025-08-25,117,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W35,2025-09-01,117,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W36,2025-09-08,117,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W37,2025-09-15,117,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W38,2025-09-22,117,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W39,2025-09-29,117,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W40,2025-10-06,117,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W41,2025-10-13,117,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W42,2025-10-20,117,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W43,2025-10-27,117,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W44,2025-11-03,117,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W45,2025-11-10,117,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W46,2025-11-17,117,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W47,2025-11-24,117,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W48,2025-12-01,117,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W49,2025-12-08,117,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W50,2025-12-15,117,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2022-W04,2022-01-24,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W05,2022-01-31,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W06,2022-02-07,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W07,2022-02-14,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W08,2022-02-21,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W09,2022-02-28,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W10,2022-03-07,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W11,2022-03-14,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W12,2022-03-21,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W13,2022-03-28,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W14,2022-04-04,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W15,2022-04-11,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W16,2022-04-18,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W17,2022-04-25,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W18,2022-05-02,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W19,2022-05-09,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W20,2022-05-16,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W21,2022-05-23,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W22,2022-05-30,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W23,2022-06-06,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W24,2022-06-13,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W25,2022-06-20,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W26,2022-06-27,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W27,2022-07-04,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W28,2022-07-11,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W29,2022-07-18,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W30,2022-07-25,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W31,2022-08-01,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W32,2022-08-08,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W33,2022-08-15,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W34,2022-08-22,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W35,2022-08-29,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W36,2022-09-05,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W37,2022-09-12,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W38,2022-09-19,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W39,2022-09-26,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W40,2022-10-03,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W41,2022-10-10,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W42,2022-10-17,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W43,2022-10-24,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W44,2022-10-31,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W45,2022-11-07,118,Masculine,599000,515000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023372287145242,0.0
2022-W46,2022-11-14,118,Masculine,599000,429285.71428571426,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2833293584545672,-0.16643550624133152
2022-W47,2022-11-21,118,Masculine,599000,415000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3071786310517529,-0.0332778702163061
2022-W48,2022-11-28,118,Masculine,599000,469857.14285714284,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21559742427855955,0.13218588640275383
2022-W49,2022-12-05,118,Masculine,599000,511000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1469115191986644,0.08756460930373977
2022-W50,2022-12-12,118,Masculine,599000,511000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1469115191986644,0.0
2022-W51,2022-12-19,118,Masculine,599000,511000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1469115191986644,0.0
2022-W52,2022-12-26,118,Masculine,599000,514500.0,0,12.0,6174000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14106844741235391,0.00684931506849315
2023-W01,2023-01-02,118,Masculine,599000,525000.0,0,21.0,11025000.0,12.0,3.0,12.0,26.0,19.0,8.0,0.12353923205342232,0.02040816326530612
2023-W02,2023-01-09,118,Masculine,599000,532777.7777777778,0,11.0,5860555.555555555,21.0,8.25,0.6923076923076923,33.0,16.0,5.0,0.11055462808384353,0.014814814814814765
2023-W03,2023-01-16,118,Masculine,599000,539000.0,0,15.0,8085000.0,11.0,11.0,-0.45454545454545453,23.0,12.0,4.0,0.10016694490818034,0.01167883211678837
2023-W04,2023-01-23,118,Masculine,599000,539000.0,0,14.0,7546000.0,15.0,14.75,0.3333333333333333,22.0,13.0,1.0,0.10016694490818034,0.0
2023-W05,2023-01-30,118,Masculine,599000,539000.0,0,11.0,5929000.0,14.0,15.25,-0.0625,28.0,9.0,3.0,0.10016694490818034,0.0
2023-W06,2023-02-06,118,Masculine,599000,539000.0,0,10.0,5390000.0,11.0,12.75,-0.2,11.0,7.0,4.0,0.10016694490818034,0.0
2023-W07,2023-02-13,118,Masculine,599000,539000.0,0,12.0,6468000.0,10.0,12.5,-0.08333333333333333,14.0,19.0,4.0,0.10016694490818034,0.0
2023-W08,2023-02-20,118,Masculine,599000,539000.0,0,9.0,4851000.0,12.0,11.75,0.18181818181818182,28.0,12.0,2.0,0.10016694490818034,0.0
2023-W09,2023-02-27,118,Masculine,599000,539000.0,0,4.0,2156000.0,9.0,10.5,-0.23076923076923078,14.0,11.0,2.0,0.10016694490818034,0.0
2023-W10,2023-03-06,118,Masculine,599000,539000.0,0,0.0,0.0,4.0,8.75,-0.5,2.0,1.0,0.0,0.10016694490818034,0.0
2023-W11,2023-03-13,118,Masculine,599000,539000.0,0,0.0,0.0,0.0,6.25,-0.8,0.0,0.0,0.0,0.10016694490818034,0.0
2023-W12,2023-03-20,118,Masculine,599000,539000.0,0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.10016694490818034,0.0
2023-W13,2023-03-27,118,Masculine,599000,539000.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10016694490818034,0.0
2023-W14,2023-04-03,118,Masculine,599000,539000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10016694490818034,0.0
2023-W15,2023-04-10,118,Masculine,599000,539000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10016694490818034,0.0
2023-W16,2023-04-17,118,Masculine,599000,539000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10016694490818034,0.0
2023-W17,2023-04-24,118,Masculine,599000,539000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10016694490818034,0.0
2023-W18,2023-05-01,118,Masculine,599000,539000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10016694490818034,0.0
2023-W19,2023-05-08,118,Masculine,599000,539000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10016694490818034,0.0
2023-W20,2023-05-15,118,Masculine,599000,539000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10016694490818034,0.0
2023-W21,2023-05-22,118,Masculine,599000,539000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10016694490818034,0.0
2023-W22,2023-05-29,118,Masculine,599000,539000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10016694490818034,0.0
2023-W23,2023-06-05,118,Masculine,599000,539000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10016694490818034,0.0
2023-W24,2023-06-12,118,Masculine,599000,539000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10016694490818034,0.0
2023-W25,2023-06-19,118,Masculine,599000,539000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10016694490818034,0.0
2023-W26,2023-06-26,118,Masculine,599000,539000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10016694490818034,0.0
2023-W27,2023-07-03,118,Masculine,599000,539000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10016694490818034,0.0
2023-W28,2023-07-10,118,Masculine,599000,539000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10016694490818034,0.0
2023-W29,2023-07-17,118,Masculine,599000,539000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10016694490818034,0.0
2023-W30,2023-07-24,118,Masculine,599000,539000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10016694490818034,0.0
2023-W31,2023-07-31,118,Masculine,599000,539000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10016694490818034,0.0
2023-W32,2023-08-07,118,Masculine,599000,539000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10016694490818034,0.0
2023-W33,2023-08-14,118,Masculine,599000,539000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10016694490818034,0.0
2023-W34,2023-08-21,118,Masculine,599000,539000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10016694490818034,0.0
2023-W35,2023-08-28,118,Masculine,599000,539000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10016694490818034,0.0
2023-W36,2023-09-04,118,Masculine,599000,539000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10016694490818034,0.0
2023-W37,2023-09-11,118,Masculine,599000,539000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10016694490818034,0.0
2023-W38,2023-09-18,118,Masculine,599000,539000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10016694490818034,0.0
2023-W39,2023-09-25,118,Masculine,599000,539000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10016694490818034,0.0
2023-W40,2023-10-02,118,Masculine,599000,539000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10016694490818034,0.0
2023-W41,2023-10-09,118,Masculine,599000,539000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10016694490818034,0.0
2023-W42,2023-10-16,118,Masculine,599000,539000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10016694490818034,0.0
2023-W43,2023-10-23,118,Masculine,599000,539000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10016694490818034,0.0
2023-W44,2023-10-30,118,Masculine,599000,539000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10016694490818034,0.0
2023-W45,2023-11-06,118,Masculine,599000,539000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10016694490818034,0.0
2023-W46,2023-11-13,118,Masculine,599000,455428.5714285714,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23968518960171714,-0.155049032600053
2023-W47,2023-11-20,118,Masculine,599000,422000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2954924874791319,-0.07340025094102884
2023-W48,2023-11-27,118,Masculine,599000,478142.85714285716,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2017648461721917,0.13303994583615442
2023-W49,2023-12-04,118,Masculine,599000,553000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07679465776293826,0.15655811174185835
2023-W50,2023-12-11,118,Masculine,599000,553000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07679465776293826,0.0
2023-W51,2023-12-18,118,Masculine,599000,553000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07679465776293826,0.0
2023-W52,2023-12-25,118,Masculine,599000,553000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07679465776293826,0.0
2024-W00,2024-01-01,118,Masculine,599000,576000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03839732888146907,0.04159132007233273
2024-W01,2024-01-08,118,Masculine,599000,585200.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023038397328881466,0.01597222222222222
2024-W02,2024-01-15,118,Masculine,599000,599000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023581681476418318
2024-W03,2024-01-22,118,Masculine,599000,599000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W04,2024-01-29,118,Masculine,599000,599000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W05,2024-02-05,118,Masculine,599000,599000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W06,2024-02-12,118,Masculine,599000,599000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W07,2024-02-19,118,Masculine,599000,599000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W08,2024-02-26,118,Masculine,599000,599000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W09,2024-03-04,118,Masculine,599000,599000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W10,2024-03-11,118,Masculine,599000,599000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W11,2024-03-18,118,Masculine,599000,599000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W12,2024-03-25,118,Masculine,599000,599000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W13,2024-04-01,118,Masculine,599000,599000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
