Interaction_ID,Customer_ID,Product_ID,Action_Type,Timestamp,Duration_Sec
INT_329962,537471,223,TRY_ON_VIRTUAL,12/28/2022 15:11,43
INT_225956,586576,171,ADD_TO_CART,1/1/2023 9:09,19
INT_745538,586576,171,ADD_TO_CART,12/31/2022 7:15,28
INT_400879,586576,171,SCAN_STOREFRONT,12/29/2022 10:02,7
INT_287715,586576,171,SCAN_STOREFRONT,12/31/2022 9:12,92
INT_933758,547299,65,TRY_ON_VIRTUAL,12/27/2022 18:05,54
INT_308468,547299,65,VIEW_AR_CATALOG,12/31/2022 19:03,80
INT_587702,547299,65,SCAN_STOREFRONT,12/28/2022 18:08,20
INT_242604,547299,65,ADD_TO_CART,1/2/2023 17:44,94
INT_828934,547299,65,TRY_ON_VIRTUAL,12/29/2022 19:30,85
INT_340594,559078,222,VIEW_AR_CATALOG,12/31/2022 19:58,33
INT_711882,559078,222,VIEW_AR_CATALOG,12/31/2022 17:57,68
INT_395391,559078,222,ADD_TO_CART,12/30/2022 20:03,11
INT_931154,538343,39,TRY_ON_VIRTUAL,12/30/2022 15:05,96
INT_896833,538343,39,VIEW_AR_CATALOG,1/1/2023 15:56,28
INT_287698,538343,39,VIEW_AR_CATALOG,12/30/2022 15:19,10
INT_470740,538343,39,TRY_ON_VIRTUAL,12/28/2022 15:02,64
INT_254254,577562,187,VIEW_AR_CATALOG,12/31/2022 4:49,111
INT_671864,577562,187,VIEW_AR_CATALOG,12/31/2022 7:30,113
INT_513403,577562,187,VIEW_AR_CATALOG,12/27/2022 6:29,98
INT_434140,581562,143,VIEW_AR_CATALOG,12/31/2022 16:59,24
INT_368692,581562,143,TRY_ON_VIRTUAL,12/29/2022 18:50,116
INT_917049,581562,143,SCAN_STOREFRONT,1/1/2023 20:06,48
INT_360425,581562,143,SCAN_STOREFRONT,12/29/2022 18:04,84
INT_281605,582822,248,VIEW_AR_CATALOG,1/3/2023 14:58,8
INT_496357,582822,248,VIEW_AR_CATALOG,1/2/2023 11:58,63
INT_625897,582822,248,TRY_ON_VIRTUAL,1/2/2023 11:41,116
INT_216199,582822,248,SCAN_STOREFRONT,12/29/2022 15:51,106
INT_451993,574957,67,TRY_ON_VIRTUAL,1/2/2023 14:10,17
INT_930100,574957,67,SCAN_STOREFRONT,12/30/2022 18:14,50
INT_685988,574957,67,TRY_ON_VIRTUAL,12/28/2022 16:24,32
INT_469994,576481,117,SCAN_STOREFRONT,12/30/2022 14:12,92
INT_603447,576481,117,VIEW_AR_CATALOG,12/30/2022 16:11,106
INT_849834,576481,117,VIEW_AR_CATALOG,12/30/2022 14:01,88
INT_159562,561897,221,TRY_ON_VIRTUAL,12/30/2022 16:00,67
INT_403501,561897,221,VIEW_AR_CATALOG,1/3/2023 13:05,82
INT_208693,561897,221,SCAN_STOREFRONT,1/2/2023 12:37,85
INT_147988,525182,143,TRY_ON_VIRTUAL,12/29/2022 13:01,49
INT_108993,525182,143,TRY_ON_VIRTUAL,1/3/2023 12:30,58
INT_489693,525182,143,SCAN_STOREFRONT,1/2/2023 13:24,31
INT_905883,599255,247,VIEW_AR_CATALOG,1/1/2023 14:34,33
INT_398759,599255,247,VIEW_AR_CATALOG,12/30/2022 12:56,109
INT_546767,599255,247,VIEW_AR_CATALOG,1/1/2023 12:59,71
INT_132378,572690,39,SCAN_STOREFRONT,12/30/2022 14:57,104
INT_338386,572690,39,TRY_ON_VIRTUAL,1/3/2023 16:18,13
INT_281691,572690,39,SCAN_STOREFRONT,12/31/2022 18:24,68
INT_640174,602206,109,VIEW_AR_CATALOG,12/30/2022 16:35,55
INT_196663,602206,109,TRY_ON_VIRTUAL,1/1/2023 16:26,11
INT_695966,602206,109,TRY_ON_VIRTUAL,1/2/2023 17:32,22
INT_350084,602206,109,TRY_ON_VIRTUAL,12/29/2022 17:11,16
INT_216199,602206,109,VIEW_AR_CATALOG,1/4/2023 13:54,23
INT_428268,607218,40,TRY_ON_VIRTUAL,12/29/2022 15:09,99
INT_487423,607218,40,VIEW_AR_CATALOG,1/3/2023 17:24,97
INT_729679,607218,40,VIEW_AR_CATALOG,12/31/2022 15:32,23
INT_107166,607218,40,VIEW_AR_CATALOG,12/30/2022 16:51,91
INT_642322,607218,40,TRY_ON_VIRTUAL,1/4/2023 18:07,106
INT_253071,540117,57,SCAN_STOREFRONT,1/4/2023 18:08,91
INT_975626,540117,57,VIEW_AR_CATALOG,1/1/2023 17:46,7
INT_314616,540117,57,VIEW_AR_CATALOG,12/30/2022 18:59,57
INT_235025,540117,57,TRY_ON_VIRTUAL,12/31/2022 18:42,106
INT_247548,542426,119,TRY_ON_VIRTUAL,1/2/2023 8:21,43
INT_664797,542426,119,VIEW_AR_CATALOG,1/3/2023 9:01,25
INT_499570,542426,119,TRY_ON_VIRTUAL,1/2/2023 9:10,87
INT_266758,542426,119,VIEW_AR_CATALOG,1/2/2023 10:25,80
INT_226323,542426,119,ADD_TO_CART,1/2/2023 10:33,51
INT_637841,540749,143,TRY_ON_VIRTUAL,1/1/2023 17:46,84
INT_362870,540749,143,VIEW_AR_CATALOG,1/2/2023 13:37,85
INT_708122,540749,143,TRY_ON_VIRTUAL,1/2/2023 17:07,40
INT_412947,540749,143,VIEW_AR_CATALOG,12/30/2022 15:34,90
INT_507350,575409,92,TRY_ON_VIRTUAL,1/2/2023 16:27,8
INT_796382,575409,92,TRY_ON_VIRTUAL,1/2/2023 13:36,74
INT_693149,575409,92,TRY_ON_VIRTUAL,12/29/2022 12:17,8
INT_379405,575409,92,TRY_ON_VIRTUAL,1/3/2023 15:39,52
INT_740046,572192,4,TRY_ON_VIRTUAL,12/31/2022 16:28,32
INT_744506,572192,4,TRY_ON_VIRTUAL,12/31/2022 18:21,10
INT_387621,572192,4,TRY_ON_VIRTUAL,12/30/2022 18:40,74
INT_637182,572192,4,VIEW_AR_CATALOG,12/30/2022 17:43,110
INT_855083,572192,4,TRY_ON_VIRTUAL,12/31/2022 18:29,12
INT_370513,594134,160,VIEW_AR_CATALOG,1/4/2023 17:25,43
INT_312434,594134,160,VIEW_AR_CATALOG,12/29/2022 14:10,76
INT_582245,594134,160,ADD_TO_CART,12/30/2022 18:00,91
INT_280532,594134,160,VIEW_AR_CATALOG,1/1/2023 17:59,107
INT_568398,600896,143,SCAN_STOREFRONT,12/29/2022 7:40,53
INT_425588,600896,143,SCAN_STOREFRONT,12/29/2022 5:16,82
INT_123052,600896,143,TRY_ON_VIRTUAL,1/2/2023 7:19,108
INT_748370,605480,143,VIEW_AR_CATALOG,1/1/2023 8:15,119
INT_555799,605480,143,VIEW_AR_CATALOG,12/31/2022 4:48,12
INT_845254,605480,143,ADD_TO_CART,12/30/2022 5:28,86
INT_571427,605480,143,ADD_TO_CART,1/4/2023 4:19,15
INT_114656,605480,143,TRY_ON_VIRTUAL,1/1/2023 8:39,109
INT_789114,542177,145,SCAN_STOREFRONT,12/31/2022 8:51,53
INT_659656,542177,145,TRY_ON_VIRTUAL,1/2/2023 10:37,20
INT_344111,542177,145,VIEW_AR_CATALOG,1/3/2023 12:36,26
INT_292503,580946,195,VIEW_AR_CATALOG,1/1/2023 17:30,43
INT_471695,580946,195,SCAN_STOREFRONT,1/2/2023 19:06,12
INT_192524,580946,195,ADD_TO_CART,12/29/2022 16:07,54
INT_954604,557831,117,VIEW_AR_CATALOG,12/31/2022 9:42,49
INT_382321,557831,117,VIEW_AR_CATALOG,1/2/2023 9:57,117
INT_774089,557831,117,VIEW_AR_CATALOG,12/30/2022 12:19,107
INT_854111,557831,117,VIEW_AR_CATALOG,12/31/2022 10:16,116
INT_400060,557831,117,SCAN_STOREFRONT,12/29/2022 12:37,101
INT_105825,567449,65,VIEW_AR_CATALOG,1/2/2023 15:34,83
INT_686976,567449,65,TRY_ON_VIRTUAL,12/31/2022 11:55,66
INT_975820,567449,65,VIEW_AR_CATALOG,12/31/2022 15:23,10
INT_801423,567449,65,SCAN_STOREFRONT,1/2/2023 15:52,16
INT_546099,567449,65,TRY_ON_VIRTUAL,12/31/2022 15:20,101
INT_538553,530594,171,VIEW_AR_CATALOG,1/4/2023 12:49,98
INT_370144,530594,171,VIEW_AR_CATALOG,1/5/2023 13:15,36
INT_224481,530594,171,SCAN_STOREFRONT,1/3/2023 10:35,72
INT_577160,530594,171,SCAN_STOREFRONT,1/2/2023 8:36,12
INT_216815,536446,223,TRY_ON_VIRTUAL,1/2/2023 7:59,108
INT_560299,536446,223,TRY_ON_VIRTUAL,1/2/2023 10:42,99
INT_704981,536446,223,TRY_ON_VIRTUAL,1/2/2023 7:40,72
INT_749873,536446,223,ADD_TO_CART,1/2/2023 8:56,64
INT_369583,556924,39,ADD_TO_CART,1/3/2023 19:01,16
INT_794414,556924,39,TRY_ON_VIRTUAL,1/1/2023 17:27,92
INT_681108,556924,39,VIEW_AR_CATALOG,1/3/2023 17:47,53
INT_289306,556924,39,SCAN_STOREFRONT,1/3/2023 17:51,71
INT_124285,559078,222,ADD_TO_CART,1/2/2023 22:44,35
INT_177113,559078,222,VIEW_AR_CATALOG,12/30/2022 21:05,60
INT_831814,559078,222,VIEW_AR_CATALOG,12/30/2022 20:52,111
INT_460456,593704,143,VIEW_AR_CATALOG,1/2/2023 16:55,38
INT_382251,593704,143,SCAN_STOREFRONT,1/3/2023 16:05,60
INT_857408,593704,143,TRY_ON_VIRTUAL,12/30/2022 15:31,95
INT_676771,588261,91,TRY_ON_VIRTUAL,1/2/2023 15:04,88
INT_361689,588261,91,SCAN_STOREFRONT,1/2/2023 14:01,5
INT_720587,588261,91,ADD_TO_CART,1/5/2023 14:44,109
INT_904165,601706,67,ADD_TO_CART,1/1/2023 17:19,71
INT_687811,601706,67,SCAN_STOREFRONT,1/3/2023 15:18,39
INT_928904,601706,67,TRY_ON_VIRTUAL,12/31/2022 15:55,5
INT_613279,601706,67,TRY_ON_VIRTUAL,1/5/2023 14:13,35
INT_290821,542907,13,TRY_ON_VIRTUAL,12/30/2022 19:28,41
INT_715618,542907,13,TRY_ON_VIRTUAL,1/3/2023 17:36,34
INT_779502,542907,13,SCAN_STOREFRONT,1/4/2023 15:38,68
INT_756989,604909,247,VIEW_AR_CATALOG,1/3/2023 19:38,26
INT_907639,604909,247,TRY_ON_VIRTUAL,1/1/2023 21:14,80
INT_116003,604909,247,VIEW_AR_CATALOG,1/2/2023 21:49,109
INT_932030,604909,247,TRY_ON_VIRTUAL,12/30/2022 22:54,14
INT_997164,574077,13,TRY_ON_VIRTUAL,1/3/2023 15:12,74
INT_121170,574077,13,VIEW_AR_CATALOG,12/31/2022 16:28,63
INT_661827,574077,13,TRY_ON_VIRTUAL,1/5/2023 14:18,25
INT_566012,569725,108,TRY_ON_VIRTUAL,1/1/2023 13:52,115
INT_110582,569725,108,TRY_ON_VIRTUAL,1/3/2023 12:43,79
INT_342171,569725,108,TRY_ON_VIRTUAL,1/4/2023 12:07,46
INT_925596,543565,221,VIEW_AR_CATALOG,1/2/2023 8:30,39
INT_730915,543565,221,ADD_TO_CART,1/4/2023 8:07,66
INT_960562,543565,221,VIEW_AR_CATALOG,1/6/2023 6:30,86
INT_178901,543565,221,VIEW_AR_CATALOG,1/2/2023 5:40,102
INT_657032,564413,40,ADD_TO_CART,1/3/2023 10:10,49
INT_151435,564413,40,TRY_ON_VIRTUAL,1/5/2023 11:55,94
INT_668038,564413,40,SCAN_STOREFRONT,1/7/2023 12:43,11
INT_158116,539678,118,VIEW_AR_CATALOG,1/6/2023 14:34,102
INT_449575,539678,118,SCAN_STOREFRONT,1/4/2023 13:21,28
INT_294446,539678,118,TRY_ON_VIRTUAL,1/3/2023 14:23,93
INT_211590,539678,118,ADD_TO_CART,1/5/2023 12:36,75
INT_834118,535245,169,SCAN_STOREFRONT,1/1/2023 17:28,61
INT_487892,535245,169,TRY_ON_VIRTUAL,1/6/2023 18:57,43
INT_903966,535245,169,ADD_TO_CART,1/6/2023 17:40,26
INT_657411,535245,169,TRY_ON_VIRTUAL,1/7/2023 16:07,98
INT_778123,535245,169,VIEW_AR_CATALOG,1/6/2023 17:53,115
INT_182186,588542,213,VIEW_AR_CATALOG,1/3/2023 9:01,93
INT_292885,588542,213,SCAN_STOREFRONT,1/3/2023 10:50,113
INT_561389,588542,213,SCAN_STOREFRONT,1/5/2023 8:20,118
INT_883067,588542,213,VIEW_AR_CATALOG,1/5/2023 8:54,101
INT_147369,604091,247,TRY_ON_VIRTUAL,1/6/2023 18:07,62
INT_697648,604091,247,VIEW_AR_CATALOG,1/7/2023 16:54,72
INT_409336,604091,247,TRY_ON_VIRTUAL,1/6/2023 18:45,46
INT_413748,604091,247,SCAN_STOREFRONT,1/3/2023 18:31,34
INT_153256,604091,247,TRY_ON_VIRTUAL,1/6/2023 16:14,57
INT_577062,437416,135,VIEW_AR_CATALOG,1/5/2023 14:06,40
INT_886271,437416,135,SCAN_STOREFRONT,1/4/2023 10:28,47
INT_681019,437416,135,ADD_TO_CART,1/3/2023 10:07,6
INT_416580,437416,135,ADD_TO_CART,1/3/2023 10:00,70
INT_104651,550093,117,TRY_ON_VIRTUAL,1/4/2023 22:42,11
INT_322084,550093,117,VIEW_AR_CATALOG,1/5/2023 20:13,58
INT_531824,550093,117,VIEW_AR_CATALOG,1/3/2023 20:08,68
INT_555269,550093,117,VIEW_AR_CATALOG,1/5/2023 20:06,31
INT_185800,550093,117,VIEW_AR_CATALOG,12/31/2022 22:20,114
INT_374497,527406,222,TRY_ON_VIRTUAL,1/7/2023 15:11,9
INT_105196,527406,222,VIEW_AR_CATALOG,1/4/2023 15:36,103
INT_529707,527406,222,TRY_ON_VIRTUAL,1/3/2023 16:14,21
INT_909004,522074,83,VIEW_AR_CATALOG,1/2/2023 16:50,23
INT_432311,522074,83,VIEW_AR_CATALOG,1/5/2023 18:50,52
INT_524948,522074,83,VIEW_AR_CATALOG,1/5/2023 17:21,21
INT_760556,522074,83,ADD_TO_CART,1/6/2023 18:16,56
INT_206153,522074,83,VIEW_AR_CATALOG,1/3/2023 16:52,39
INT_629860,598155,223,VIEW_AR_CATALOG,1/6/2023 11:46,18
INT_261496,598155,223,TRY_ON_VIRTUAL,1/5/2023 9:56,21
INT_831319,598155,223,TRY_ON_VIRTUAL,1/6/2023 11:14,75
INT_426273,598155,223,TRY_ON_VIRTUAL,1/6/2023 9:18,113
INT_653558,598155,223,ADD_TO_CART,1/5/2023 8:44,105
INT_499032,526291,65,SCAN_STOREFRONT,1/7/2023 16:21,88
INT_328583,526291,65,VIEW_AR_CATALOG,1/5/2023 15:03,100
INT_487203,526291,65,SCAN_STOREFRONT,1/5/2023 14:39,97
INT_752888,545010,212,SCAN_STOREFRONT,1/6/2023 4:57,64
INT_489078,545010,212,ADD_TO_CART,1/6/2023 5:35,67
INT_699436,545010,212,VIEW_AR_CATALOG,1/6/2023 4:09,18
INT_167197,545010,212,ADD_TO_CART,1/6/2023 5:11,64
INT_512438,524909,169,VIEW_AR_CATALOG,1/4/2023 16:12,54
INT_461002,524909,169,SCAN_STOREFRONT,1/4/2023 18:00,94
INT_173075,524909,169,SCAN_STOREFRONT,1/7/2023 15:47,119
INT_217285,601706,67,TRY_ON_VIRTUAL,1/2/2023 20:34,48
INT_522854,601706,67,ADD_TO_CART,1/2/2023 23:37,56
INT_589904,601706,67,TRY_ON_VIRTUAL,1/1/2023 21:41,82
INT_364814,601706,67,VIEW_AR_CATALOG,1/1/2023 19:07,96
INT_308239,547868,222,TRY_ON_VIRTUAL,1/3/2023 15:53,98
INT_137024,547868,222,ADD_TO_CART,1/2/2023 17:35,119
INT_347549,547868,222,TRY_ON_VIRTUAL,1/3/2023 18:17,57
INT_795533,545010,212,VIEW_AR_CATALOG,1/1/2023 23:40,82
INT_956151,545010,212,ADD_TO_CART,1/7/2023 23:50,8
INT_893927,545010,212,TRY_ON_VIRTUAL,1/2/2023 22:01,37
INT_355809,545010,212,VIEW_AR_CATALOG,1/7/2023 22:37,8
INT_193850,545010,212,SCAN_STOREFRONT,1/1/2023 20:52,109
INT_583530,539199,249,VIEW_AR_CATALOG,1/5/2023 11:56,117
INT_208955,539199,249,TRY_ON_VIRTUAL,1/6/2023 9:48,23
INT_812756,539199,249,TRY_ON_VIRTUAL,1/2/2023 9:41,36
INT_337650,539199,249,VIEW_AR_CATALOG,1/8/2023 10:14,101
INT_826133,602638,247,VIEW_AR_CATALOG,1/3/2023 7:53,32
INT_256823,602638,247,VIEW_AR_CATALOG,1/4/2023 9:49,105
INT_868673,602638,247,SCAN_STOREFRONT,1/6/2023 10:44,63
INT_601538,547931,4,TRY_ON_VIRTUAL,1/3/2023 17:13,118
INT_519631,547931,4,TRY_ON_VIRTUAL,1/3/2023 17:19,79
INT_542941,547931,4,TRY_ON_VIRTUAL,1/4/2023 17:40,116
INT_535347,547931,4,TRY_ON_VIRTUAL,1/5/2023 18:15,88
INT_339723,468107,13,VIEW_AR_CATALOG,1/8/2023 19:32,90
INT_437051,468107,13,TRY_ON_VIRTUAL,1/2/2023 19:50,101
INT_503267,468107,13,SCAN_STOREFRONT,1/6/2023 19:37,109
INT_342867,468107,13,TRY_ON_VIRTUAL,1/6/2023 15:34,69
INT_665774,538343,39,VIEW_AR_CATALOG,1/3/2023 22:45,105
INT_303481,538343,39,VIEW_AR_CATALOG,1/1/2023 19:24,98
INT_507796,538343,39,TRY_ON_VIRTUAL,1/3/2023 21:51,52
INT_586660,549485,169,SCAN_STOREFRONT,1/2/2023 13:29,73
INT_450586,549485,169,SCAN_STOREFRONT,1/4/2023 13:18,105
INT_982639,549485,169,SCAN_STOREFRONT,1/4/2023 12:28,26
INT_373520,531905,14,VIEW_AR_CATALOG,1/7/2023 11:25,79
INT_145701,531905,14,VIEW_AR_CATALOG,1/8/2023 14:31,76
INT_844026,531905,14,TRY_ON_VIRTUAL,1/4/2023 15:29,45
INT_266401,589600,161,SCAN_STOREFRONT,1/4/2023 10:10,24
INT_648646,589600,161,TRY_ON_VIRTUAL,1/6/2023 9:43,14
INT_129153,589600,161,VIEW_AR_CATALOG,1/4/2023 7:56,77
INT_936130,589600,161,ADD_TO_CART,1/3/2023 10:45,49
INT_112695,589600,161,VIEW_AR_CATALOG,1/5/2023 9:11,22
INT_148013,497755,91,SCAN_STOREFRONT,1/6/2023 14:01,119
INT_124466,497755,91,TRY_ON_VIRTUAL,1/4/2023 12:53,14
INT_547222,497755,91,TRY_ON_VIRTUAL,1/4/2023 12:49,48
INT_464181,562482,118,VIEW_AR_CATALOG,1/6/2023 12:36,107
INT_142670,562482,118,SCAN_STOREFRONT,1/5/2023 14:58,118
INT_367657,562482,118,TRY_ON_VIRTUAL,1/6/2023 14:14,98
INT_788686,558573,83,ADD_TO_CART,1/8/2023 17:12,32
INT_273292,558573,83,VIEW_AR_CATALOG,1/4/2023 15:47,87
INT_841882,558573,83,TRY_ON_VIRTUAL,1/8/2023 14:35,70
INT_744949,545301,117,TRY_ON_VIRTUAL,1/3/2023 20:19,38
INT_877934,545301,117,TRY_ON_VIRTUAL,1/7/2023 17:42,84
INT_822355,545301,117,VIEW_AR_CATALOG,1/2/2023 19:33,87
INT_159228,545301,117,VIEW_AR_CATALOG,1/6/2023 17:21,30
INT_782146,533795,13,VIEW_AR_CATALOG,1/4/2023 15:00,72
INT_453349,533795,13,VIEW_AR_CATALOG,1/6/2023 13:56,40
INT_245373,533795,13,VIEW_AR_CATALOG,1/9/2023 12:59,73
INT_436660,533795,13,TRY_ON_VIRTUAL,1/8/2023 13:25,90
INT_284824,546877,247,TRY_ON_VIRTUAL,1/4/2023 14:59,43
INT_890911,546877,247,ADD_TO_CART,1/7/2023 16:32,28
INT_805575,546877,247,VIEW_AR_CATALOG,1/3/2023 13:01,33
INT_564345,546877,247,VIEW_AR_CATALOG,1/8/2023 14:55,33
INT_457249,546877,247,VIEW_AR_CATALOG,1/8/2023 14:47,89
INT_580264,605347,186,TRY_ON_VIRTUAL,1/3/2023 6:51,93
INT_820938,605347,186,TRY_ON_VIRTUAL,1/7/2023 6:43,6
INT_804046,605347,186,TRY_ON_VIRTUAL,1/3/2023 8:50,49
INT_588965,605347,186,TRY_ON_VIRTUAL,1/9/2023 8:15,72
INT_552676,605347,186,TRY_ON_VIRTUAL,1/8/2023 9:42,5
INT_313151,609274,247,VIEW_AR_CATALOG,1/3/2023 17:32,69
INT_905484,609274,247,VIEW_AR_CATALOG,1/8/2023 14:02,57
INT_625595,609274,247,VIEW_AR_CATALOG,1/6/2023 15:05,24
INT_840535,609274,247,SCAN_STOREFRONT,1/3/2023 14:32,85
INT_487994,535670,82,TRY_ON_VIRTUAL,1/9/2023 5:02,27
INT_116478,535670,82,TRY_ON_VIRTUAL,1/7/2023 5:59,13
INT_459102,535670,82,SCAN_STOREFRONT,1/4/2023 7:28,91
INT_961159,535670,82,VIEW_AR_CATALOG,1/9/2023 8:48,5
INT_694027,535670,82,SCAN_STOREFRONT,1/9/2023 8:14,57
INT_891816,568619,91,SCAN_STOREFRONT,1/9/2023 7:45,55
INT_465649,568619,91,VIEW_AR_CATALOG,1/8/2023 6:36,17
INT_239035,568619,91,VIEW_AR_CATALOG,1/4/2023 7:16,115
INT_321715,555413,117,VIEW_AR_CATALOG,1/6/2023 11:37,51
INT_682606,555413,117,TRY_ON_VIRTUAL,1/5/2023 11:16,18
INT_194266,555413,117,VIEW_AR_CATALOG,1/9/2023 9:06,61
INT_663027,555413,117,VIEW_AR_CATALOG,1/5/2023 10:33,32
INT_958342,545301,117,TRY_ON_VIRTUAL,1/3/2023 20:15,72
INT_231823,545301,117,TRY_ON_VIRTUAL,1/4/2023 20:09,101
INT_936852,545301,117,ADD_TO_CART,1/8/2023 22:28,93
INT_649078,474767,145,SCAN_STOREFRONT,1/6/2023 11:23,76
INT_855328,474767,145,TRY_ON_VIRTUAL,1/8/2023 12:03,104
INT_289321,474767,145,VIEW_AR_CATALOG,1/8/2023 13:13,64
INT_588546,609274,247,TRY_ON_VIRTUAL,1/4/2023 22:36,119
INT_239491,609274,247,VIEW_AR_CATALOG,1/7/2023 22:41,7
INT_489031,609274,247,TRY_ON_VIRTUAL,1/8/2023 22:55,102
INT_346203,609274,247,ADD_TO_CART,1/6/2023 19:46,73
INT_964637,593224,187,VIEW_AR_CATALOG,1/6/2023 13:04,14
INT_462324,593224,187,VIEW_AR_CATALOG,1/9/2023 15:27,86
INT_691893,593224,187,VIEW_AR_CATALOG,1/8/2023 13:46,104
INT_450794,593224,187,VIEW_AR_CATALOG,1/8/2023 14:53,23
INT_979803,593224,187,ADD_TO_CART,1/9/2023 12:18,82
INT_770008,603960,65,SCAN_STOREFRONT,1/10/2023 16:00,83
INT_934371,603960,65,VIEW_AR_CATALOG,1/8/2023 16:54,65
INT_347566,603960,65,VIEW_AR_CATALOG,1/6/2023 16:36,17
INT_780702,603960,65,ADD_TO_CART,1/5/2023 15:50,80
INT_390305,589220,119,ADD_TO_CART,1/6/2023 13:42,103
INT_909168,589220,119,VIEW_AR_CATALOG,1/5/2023 17:53,63
INT_944662,589220,119,TRY_ON_VIRTUAL,1/6/2023 14:10,16
INT_335617,589220,119,VIEW_AR_CATALOG,1/10/2023 15:13,71
INT_146567,601036,57,TRY_ON_VIRTUAL,1/7/2023 15:03,37
INT_539046,601036,57,VIEW_AR_CATALOG,1/10/2023 16:09,30
INT_520464,601036,57,SCAN_STOREFRONT,1/10/2023 14:05,14
INT_321431,538322,30,VIEW_AR_CATALOG,1/11/2023 18:58,18
INT_808832,538322,30,VIEW_AR_CATALOG,1/6/2023 16:15,85
INT_472756,538322,30,VIEW_AR_CATALOG,1/9/2023 16:46,63
INT_912971,538322,30,VIEW_AR_CATALOG,1/11/2023 19:13,51
INT_537435,538322,30,ADD_TO_CART,1/8/2023 16:21,21
INT_583807,587108,118,VIEW_AR_CATALOG,1/6/2023 6:30,42
INT_582370,587108,118,VIEW_AR_CATALOG,1/8/2023 5:24,68
INT_965164,587108,118,TRY_ON_VIRTUAL,1/12/2023 9:07,38
INT_127092,587108,118,TRY_ON_VIRTUAL,1/9/2023 7:52,46
INT_250913,587108,118,VIEW_AR_CATALOG,1/8/2023 6:31,117
INT_628254,543660,65,SCAN_STOREFRONT,1/11/2023 13:11,58
INT_313845,543660,65,VIEW_AR_CATALOG,1/6/2023 14:07,83
INT_858575,543660,65,TRY_ON_VIRTUAL,1/12/2023 15:53,71
INT_629054,543660,65,TRY_ON_VIRTUAL,1/10/2023 14:50,109
INT_938244,545134,92,VIEW_AR_CATALOG,1/11/2023 12:54,5
INT_917610,545134,92,SCAN_STOREFRONT,1/7/2023 13:49,58
INT_779379,545134,92,VIEW_AR_CATALOG,1/7/2023 16:05,30
INT_320933,545134,92,VIEW_AR_CATALOG,1/10/2023 13:49,78
INT_717252,564264,39,VIEW_AR_CATALOG,1/6/2023 13:18,59
INT_823910,564264,39,VIEW_AR_CATALOG,1/8/2023 15:16,57
INT_250393,564264,39,VIEW_AR_CATALOG,1/6/2023 17:11,54
INT_313942,564264,39,VIEW_AR_CATALOG,1/6/2023 14:23,7
INT_421685,548413,4,TRY_ON_VIRTUAL,1/12/2023 14:20,36
INT_621471,548413,4,ADD_TO_CART,1/10/2023 16:23,67
INT_141184,548413,4,VIEW_AR_CATALOG,1/9/2023 17:30,74
INT_999947,541744,197,VIEW_AR_CATALOG,1/7/2023 15:08,106
INT_237983,541744,197,VIEW_AR_CATALOG,1/9/2023 16:24,79
INT_842386,541744,197,VIEW_AR_CATALOG,1/8/2023 16:45,78
INT_217399,541744,197,SCAN_STOREFRONT,1/12/2023 18:05,62
INT_675070,581804,135,TRY_ON_VIRTUAL,1/8/2023 4:37,19
INT_875219,581804,135,VIEW_AR_CATALOG,1/9/2023 7:55,104
INT_140353,581804,135,TRY_ON_VIRTUAL,1/10/2023 5:57,86
INT_311697,530409,91,SCAN_STOREFRONT,1/10/2023 16:11,48
INT_769307,530409,91,SCAN_STOREFRONT,1/12/2023 15:10,59
INT_216756,530409,91,ADD_TO_CART,1/13/2023 17:14,59
INT_337967,556441,39,SCAN_STOREFRONT,1/12/2023 13:34,52
INT_377940,556441,39,VIEW_AR_CATALOG,1/14/2023 12:29,6
INT_318084,556441,39,TRY_ON_VIRTUAL,1/14/2023 12:39,85
INT_186177,589737,238,VIEW_AR_CATALOG,1/14/2023 15:58,21
INT_225340,589737,238,SCAN_STOREFRONT,1/8/2023 18:31,73
INT_690458,589737,238,TRY_ON_VIRTUAL,1/10/2023 15:29,58
INT_945657,589737,238,VIEW_AR_CATALOG,1/10/2023 17:27,33
INT_485593,551868,93,VIEW_AR_CATALOG,1/9/2023 19:16,11
INT_890562,551868,93,ADD_TO_CART,1/11/2023 18:11,90
INT_126999,551868,93,TRY_ON_VIRTUAL,1/9/2023 16:22,20
INT_117898,570207,65,VIEW_AR_CATALOG,1/8/2023 4:30,75
INT_375680,570207,65,VIEW_AR_CATALOG,1/12/2023 5:07,42
INT_940876,570207,65,ADD_TO_CART,1/14/2023 7:41,110
INT_660832,570207,65,TRY_ON_VIRTUAL,1/8/2023 6:49,77
INT_361760,570207,65,SCAN_STOREFRONT,1/12/2023 5:21,107
INT_472107,530409,91,TRY_ON_VIRTUAL,1/9/2023 19:41,107
INT_185640,530409,91,VIEW_AR_CATALOG,1/8/2023 22:03,37
INT_937349,530409,91,TRY_ON_VIRTUAL,1/13/2023 21:53,13
INT_559866,530409,91,SCAN_STOREFRONT,1/7/2023 21:52,62
INT_580789,530409,91,VIEW_AR_CATALOG,1/13/2023 21:55,96
INT_208092,581006,187,VIEW_AR_CATALOG,1/11/2023 17:18,71
INT_376408,581006,187,SCAN_STOREFRONT,1/9/2023 16:25,77
INT_263033,581006,187,TRY_ON_VIRTUAL,1/14/2023 14:25,93
INT_687987,584484,13,SCAN_STOREFRONT,1/10/2023 17:28,21
